ID=    1, predicted=         8, true=         8, accuracy=1.00
ID= 1409, predicted=         3, true=         3, accuracy=1.00
ID= 1410, predicted=         8, true=         8, accuracy=1.00
ID= 1411, predicted=         5, true=         5, accuracy=1.00
ID= 1412, predicted=         6, true=         6, accuracy=1.00
ID= 1413, predicted=         8, true=         8, accuracy=1.00
ID= 1414, predicted=         1, true=         1, accuracy=1.00
ID= 1415, predicted=         9, true=         9, accuracy=1.00
ID= 1416, predicted=         2, true=         2, accuracy=1.00
ID= 1417, predicted=         5, true=         5, accuracy=1.00
ID= 1418, predicted=         4, true=         4, accuracy=1.00
ID= 1419, predicted=         9, true=         9, accuracy=1.00
ID= 1420, predicted=         3, true=         3, accuracy=1.00
ID= 1421, predicted=         8, true=         8, accuracy=1.00
ID= 1422, predicted=         6, true=         0, accuracy=0.00
ID= 1423, predicted=         5, true=         5, accuracy=1.00
ID= 1424, predicted=         6, true=         6, accuracy=1.00
ID= 1425, predicted=         0, true=         0, accuracy=1.00
ID= 1426, predicted=         1, true=         1, accuracy=1.00
ID= 1427, predicted=         4, true=         4, accuracy=1.00
ID= 1428, predicted=         7, true=         7, accuracy=1.00
ID= 1429, predicted=         1, true=         1, accuracy=1.00
ID= 1430, predicted=         5, true=         5, accuracy=1.00
ID= 1431, predicted=         9, true=         9, accuracy=1.00
ID= 1432, predicted=         2, true=         2, accuracy=1.00
ID= 1433, predicted=         0, true=         0, accuracy=1.00
ID= 1434, predicted=         8, true=         8, accuracy=1.00
ID= 1435, predicted=         3, true=         3, accuracy=1.00
ID= 1436, predicted=         0, true=         0, accuracy=1.00
ID= 1437, predicted=         4, true=         4, accuracy=1.00
ID= 1438, predicted=         0, true=         0, accuracy=1.00
ID= 1439, predicted=         7, true=         7, accuracy=1.00
ID= 1440, predicted=         8, true=         8, accuracy=1.00
ID= 1441, predicted=         6, true=         6, accuracy=1.00
ID= 1442, predicted=         8, true=         8, accuracy=1.00
ID= 1443, predicted=         5, true=         5, accuracy=1.00
ID= 1444, predicted=         2, true=         2, accuracy=1.00
ID= 1445, predicted=         3, true=         3, accuracy=1.00
ID= 1446, predicted=         0, true=         0, accuracy=1.00
ID= 1447, predicted=         0, true=         0, accuracy=1.00
ID= 1448, predicted=         0, true=         0, accuracy=1.00
ID= 1449, predicted=         1, true=         1, accuracy=1.00
ID= 1450, predicted=         9, true=         9, accuracy=1.00
ID= 1451, predicted=         9, true=         9, accuracy=1.00
ID= 1452, predicted=         2, true=         2, accuracy=1.00
ID= 1453, predicted=         4, true=         4, accuracy=1.00
ID= 1454, predicted=         7, true=         7, accuracy=1.00
ID= 1455, predicted=         8, true=         8, accuracy=1.00
ID= 1456, predicted=         3, true=         3, accuracy=1.00
ID= 1457, predicted=         3, true=         3, accuracy=1.00
ID= 1458, predicted=         0, true=         0, accuracy=1.00
ID= 1459, predicted=         0, true=         0, accuracy=1.00
ID= 1460, predicted=         2, true=         2, accuracy=1.00
ID= 1461, predicted=         4, true=         4, accuracy=1.00
ID= 1462, predicted=         9, true=         9, accuracy=1.00
ID= 1463, predicted=         9, true=         9, accuracy=1.00
ID= 1464, predicted=         3, true=         3, accuracy=1.00
ID= 1465, predicted=         1, true=         1, accuracy=1.00
ID= 1466, predicted=         8, true=         8, accuracy=1.00
ID= 1467, predicted=         1, true=         1, accuracy=1.00
ID= 1468, predicted=         0, true=         0, accuracy=1.00
ID= 1469, predicted=         9, true=         9, accuracy=1.00
ID= 1470, predicted=         6, true=         6, accuracy=1.00
ID= 1471, predicted=         1, true=         1, accuracy=1.00
ID= 1472, predicted=         2, true=         2, accuracy=1.00
ID= 1473, predicted=         1, true=         1, accuracy=1.00
ID= 1474, predicted=         7, true=         7, accuracy=1.00
ID= 1475, predicted=         1, true=         1, accuracy=1.00
ID= 1476, predicted=         2, true=         2, accuracy=1.00
ID= 1477, predicted=         9, true=         9, accuracy=1.00
ID= 1478, predicted=         9, true=         9, accuracy=1.00
ID= 1479, predicted=         8, true=         8, accuracy=1.00
ID= 1480, predicted=         4, true=         4, accuracy=1.00
ID= 1481, predicted=         6, true=         6, accuracy=1.00
ID= 1482, predicted=         0, true=         0, accuracy=1.00
ID= 1483, predicted=         4, true=         4, accuracy=1.00
ID= 1484, predicted=         9, true=         9, accuracy=1.00
ID= 1485, predicted=         1, true=         1, accuracy=1.00
ID= 1486, predicted=         4, true=         4, accuracy=1.00
ID= 1487, predicted=         4, true=         4, accuracy=1.00
ID= 1488, predicted=         5, true=         5, accuracy=1.00
ID= 1489, predicted=         8, true=         8, accuracy=1.00
ID= 1490, predicted=         2, true=         2, accuracy=1.00
ID= 1491, predicted=         2, true=         2, accuracy=1.00
ID= 1492, predicted=         6, true=         6, accuracy=1.00
ID= 1493, predicted=         7, true=         7, accuracy=1.00
ID= 1494, predicted=         8, true=         8, accuracy=1.00
ID= 1495, predicted=         2, true=         2, accuracy=1.00
ID= 1496, predicted=         0, true=         0, accuracy=1.00
ID= 1497, predicted=         0, true=         0, accuracy=1.00
ID= 1498, predicted=         0, true=         0, accuracy=1.00
ID= 1499, predicted=         3, true=         3, accuracy=1.00
ID= 1500, predicted=         1, true=         1, accuracy=1.00
ID= 1501, predicted=         5, true=         5, accuracy=1.00
ID= 1502, predicted=         6, true=         6, accuracy=1.00
ID= 1503, predicted=         8, true=         8, accuracy=1.00
ID= 1504, predicted=         7, true=         7, accuracy=1.00
ID= 1505, predicted=         4, true=         4, accuracy=1.00
ID= 1506, predicted=         7, true=         7, accuracy=1.00
ID= 1507, predicted=         3, true=         3, accuracy=1.00
ID= 1508, predicted=         9, true=         9, accuracy=1.00
ID= 1509, predicted=         7, true=         7, accuracy=1.00
ID= 1510, predicted=         4, true=         4, accuracy=1.00
ID= 1511, predicted=         1, true=         1, accuracy=1.00
ID= 1512, predicted=         8, true=         8, accuracy=1.00
ID= 1513, predicted=         4, true=         4, accuracy=1.00
ID= 1514, predicted=         7, true=         7, accuracy=1.00
ID= 1515, predicted=         4, true=         4, accuracy=1.00
ID= 1516, predicted=         9, true=         9, accuracy=1.00
ID= 1517, predicted=         9, true=         9, accuracy=1.00
ID= 1518, predicted=         3, true=         3, accuracy=1.00
ID= 1519, predicted=         0, true=         0, accuracy=1.00
ID= 1520, predicted=         7, true=         7, accuracy=1.00
ID= 1521, predicted=         7, true=         7, accuracy=1.00
ID= 1522, predicted=         8, true=         8, accuracy=1.00
ID= 1523, predicted=         7, true=         7, accuracy=1.00
ID= 1524, predicted=         3, true=         3, accuracy=1.00
ID= 1525, predicted=         2, true=         2, accuracy=1.00
ID= 1526, predicted=         0, true=         0, accuracy=1.00
ID= 1527, predicted=         5, true=         5, accuracy=1.00
ID= 1528, predicted=         5, true=         5, accuracy=1.00
ID= 1529, predicted=         8, true=         8, accuracy=1.00
ID= 1530, predicted=         2, true=         2, accuracy=1.00
ID= 1531, predicted=         4, true=         4, accuracy=1.00
ID= 1532, predicted=         7, true=         7, accuracy=1.00
ID= 1533, predicted=         3, true=         3, accuracy=1.00
ID= 1534, predicted=         6, true=         6, accuracy=1.00
ID= 1535, predicted=         9, true=         9, accuracy=1.00
ID= 1536, predicted=         1, true=         1, accuracy=1.00
ID= 1537, predicted=         6, true=         6, accuracy=1.00
ID= 1538, predicted=         3, true=         3, accuracy=1.00
ID= 1539, predicted=         6, true=         6, accuracy=1.00
ID= 1540, predicted=         2, true=         2, accuracy=1.00
ID= 1541, predicted=         5, true=         5, accuracy=1.00
ID= 1542, predicted=         5, true=         9, accuracy=0.00
ID= 1543, predicted=         9, true=         9, accuracy=1.00
ID= 1544, predicted=         9, true=         9, accuracy=1.00
ID= 1545, predicted=         9, true=         9, accuracy=1.00
ID= 1546, predicted=         5, true=         5, accuracy=1.00
ID= 1547, predicted=         7, true=         7, accuracy=1.00
ID= 1548, predicted=         2, true=         2, accuracy=1.00
ID= 1549, predicted=         7, true=         7, accuracy=1.00
ID= 1550, predicted=         6, true=         6, accuracy=1.00
ID= 1551, predicted=         9, true=         9, accuracy=1.00
ID= 1552, predicted=         4, true=         4, accuracy=1.00
ID= 1553, predicted=         0, true=         0, accuracy=1.00
ID= 1554, predicted=         4, true=         4, accuracy=1.00
ID= 1555, predicted=         3, true=         3, accuracy=1.00
ID= 1556, predicted=         8, true=         8, accuracy=1.00
ID= 1557, predicted=         1, true=         1, accuracy=1.00
ID= 1558, predicted=         9, true=         9, accuracy=1.00
ID= 1559, predicted=         5, true=         5, accuracy=1.00
ID= 1560, predicted=         5, true=         5, accuracy=1.00
ID= 1561, predicted=         3, true=         3, accuracy=1.00
ID= 1562, predicted=         8, true=         8, accuracy=1.00
ID= 1563, predicted=         3, true=         3, accuracy=1.00
ID= 1564, predicted=         1, true=         1, accuracy=1.00
ID= 1565, predicted=         6, true=         6, accuracy=1.00
ID= 1566, predicted=         5, true=         5, accuracy=1.00
ID= 1567, predicted=         6, true=         6, accuracy=1.00
ID= 1568, predicted=         1, true=         7, accuracy=0.00
ID= 1569, predicted=         7, true=         7, accuracy=1.00
ID= 1570, predicted=         3, true=         3, accuracy=1.00
ID= 1571, predicted=         2, true=         2, accuracy=1.00
ID= 1572, predicted=         4, true=         4, accuracy=1.00
ID= 1573, predicted=         4, true=         4, accuracy=1.00
ID= 1574, predicted=         5, true=         5, accuracy=1.00
ID= 1575, predicted=         1, true=         1, accuracy=1.00
ID= 1576, predicted=         2, true=         2, accuracy=1.00
ID= 1577, predicted=         4, true=         4, accuracy=1.00
ID= 1578, predicted=         7, true=         7, accuracy=1.00
ID= 1579, predicted=         3, true=         3, accuracy=1.00
ID= 1580, predicted=         5, true=         5, accuracy=1.00
ID= 1581, predicted=         5, true=         5, accuracy=1.00
ID= 1582, predicted=         9, true=         9, accuracy=1.00
ID= 1583, predicted=         6, true=         6, accuracy=1.00
ID= 1584, predicted=         6, true=         6, accuracy=1.00
ID= 1585, predicted=         9, true=         9, accuracy=1.00
ID= 1586, predicted=         2, true=         2, accuracy=1.00
ID= 1587, predicted=         8, true=         8, accuracy=1.00
ID= 1588, predicted=         5, true=         5, accuracy=1.00
ID= 1589, predicted=         5, true=         5, accuracy=1.00
ID= 1590, predicted=         5, true=         5, accuracy=1.00
ID= 1591, predicted=         0, true=         0, accuracy=1.00
ID= 1592, predicted=         2, true=         2, accuracy=1.00
ID= 1593, predicted=         3, true=         3, accuracy=1.00
ID= 1594, predicted=         5, true=         5, accuracy=1.00
ID= 1595, predicted=         1, true=         1, accuracy=1.00
ID= 1596, predicted=         1, true=         1, accuracy=1.00
ID= 1597, predicted=         0, true=         0, accuracy=1.00
ID= 1598, predicted=         2, true=         2, accuracy=1.00
ID= 1599, predicted=         3, true=         3, accuracy=1.00
ID= 1600, predicted=         8, true=         8, accuracy=1.00
ID= 1601, predicted=         4, true=         4, accuracy=1.00
ID= 1602, predicted=         3, true=         3, accuracy=1.00
ID= 1603, predicted=         0, true=         0, accuracy=1.00
ID= 1604, predicted=         5, true=         5, accuracy=1.00
ID= 1605, predicted=         0, true=         0, accuracy=1.00
ID= 1606, predicted=         1, true=         1, accuracy=1.00
ID= 1607, predicted=         4, true=         4, accuracy=1.00
ID= 1608, predicted=         2, true=         2, accuracy=1.00
ID= 1609, predicted=         1, true=         9, accuracy=0.00
ID= 1610, predicted=         3, true=         3, accuracy=1.00
